URL,url_len,num_s_char,prefix,contain_keyword,contain_sw,num_dots,ip_in_url,num_sub_domain,num_hypens,https_token,country,cert_iss,domain_age,redirect_page,port,asn,num_domains_hosted,js_comp,css_comp,img_comp,top_word_comp,iframe,is_phish
http://www.bell.ca/,19,0,http:,True,False,2,False,3,0,False,ca,Entrust Certification Authority - L1K,8583,True,443,16625,6,94.11764705882352,100.0,76.47058823529412,100.0,2,0
http://app.solutions.wholesale.bell.ca/,39,0,http:,True,False,4,False,5,0,False,ca,Entrust Certification Authority - L1K,9037,True,443,577,2,6.122448979591836,0.0,0.0,17.647058823529413,0,1
http://solutions.bell.ca/,25,0,http:,True,False,2,False,3,0,False,ca,Entrust Certification Authority - L1K,9037,True,443,577,3,5.434782608695652,0.0,0.0,5.263157894736842,3,1
http://solutions.bell.ca/,25,0,http:,True,False,2,False,3,0,False,ca,Entrust Certification Authority - L1K,9037,True,443,577,3,5.434782608695652,0.0,0.0,5.263157894736842,3,1
http://m.bell.ca/,17,0,http:,True,False,2,False,3,0,False,ca,Entrust Certification Authority - L1K,8177,True,443,20940,6,16.883116883116884,8.333333333333332,0.0,53.84615384615385,1,1
http://drim.bell.ca/,20,0,http:,True,False,2,False,3,0,False,ca,R3,9037,True,443,577,2,0.0,0.0,0.0,5.263157894736842,0,1
http://app.solutions.wholesale.bell.ca/,39,0,http:,True,False,4,False,5,0,False,ca,Entrust Certification Authority - L1K,9037,True,443,577,2,6.122448979591836,0.0,0.0,17.647058823529413,0,1
http://careerfair.bell.ca/,26,0,http:,True,False,2,False,3,0,False,ca,R3,8609,True,443,16509,1,1.9230769230769231,0.0,0.0,25.0,3,1
http://cibc.com/,16,0,http:,True,False,1,False,2,0,False,ca,DigiCert SHA2 Secure Server CA,8177,True,443,20940,9,87.5,100.0,86.36363636363636,100.0,6,0
http://newcomer.cibc.com/,25,0,http:,True,False,2,False,3,0,False,ca,DigiCert SHA2 Secure Server CA,8177,True,443,20940,9,70.0,83.33333333333334,8.536585365853659,81.81818181818183,7,1
http://auth.businesslending.cibc.com/,37,0,http:,True,True,3,False,4,0,False,ca,R3,6599,True,443,14618,1,0.0,0.0,0.0,0.0,0,1
http://bmo.com/,15,0,http:,True,False,1,False,2,0,False,it,Entrust Certification Authority - L1M,8583,True,443,16625,68,100.0,100.0,77.77777777777779,100.0,5,0
http://votrevieetvosfinances.bmo.com/,37,0,http:,True,False,2,False,3,0,False,ca,Entrust Certification Authority - L1M,8583,True,443,16625,68,41.37931034482759,33.33333333333333,0.5747126436781609,0.0,6,1
http://yourfinanciallife.bmo.com/,33,0,http:,True,False,2,False,3,0,False,ca,Entrust Certification Authority - L1M,8583,True,443,16625,68,63.26530612244898,100.0,0.5747126436781609,33.33333333333333,5,1
http://ibortransition.bmo.com/,30,0,http:,True,False,2,False,3,0,False,ca,GTS CA 1P5,4886,True,443,13335,2,0.0,0.0,0.0,25.0,0,1
http://bmoforwomen.bmo.com/,27,0,http:,True,False,2,False,3,0,False,ca,R3,8322,True,443,16276,1,0.0,0.0,0.0,0.0,0,1
http://bmopourelles.bmo.com/,28,0,http:,True,False,2,False,3,0,False,ca,R3,8322,True,443,16276,1,0.0,0.0,0.0,0.0,0,1
http://go.bmo.com/,18,0,http:,True,False,2,False,3,0,False,ca,R3,4886,True,443,13335,1,0.0,0.0,0.0,5.263157894736842,0,1
http://notre-impact.bmo.com/,28,0,http:,True,False,2,False,3,1,False,ca,Entrust Certification Authority - L1M,4886,True,443,13335,4,0.0,0.0,0.0,5.263157894736842,1,1
http://aproposde.bmo.com/,25,0,http:,True,False,2,False,3,0,False,ca,Entrust Certification Authority - L1M,8583,True,443,16625,68,32.30769230769231,0.0,5.263157894736842,5.263157894736842,11,1
http://responsabilite-societale.bmo.com/,40,0,http:,True,False,2,False,3,1,False,ca,Entrust Certification Authority - L1M,4886,True,443,13335,4,0.0,0.0,0.0,5.263157894736842,1,1
http://corporate-responsibility.bmo.com/,40,0,http:,True,False,2,False,3,1,False,ca,Entrust Certification Authority - L1M,4886,True,443,13335,4,0.0,0.0,0.0,25.0,1,1
http://our-impact.bmo.com/,26,0,http:,True,False,2,False,3,1,False,ca,Entrust Certification Authority - L1M,4886,True,443,13335,4,0.0,0.0,0.0,25.0,1,1
http://go.td.com/,17,0,http:,True,False,2,False,3,0,False,ca,Entrust Certification Authority - L1M,8177,True,443,20940,3,56.41025641025641,66.66666666666666,85.18518518518519,100.0,1,1
http://secure.equityaccess.td.com/,34,0,http:,True,False,3,False,4,0,False,ca,R3,1932,True,443,396982,1,0.0,0.0,0.0,33.33333333333333,4,1
http://homeready.sit.td.com/,28,0,http:,True,False,3,False,4,0,False,ca,Entrust Certification Authority - L1M,8177,True,443,20940,6,11.881188118811881,14.285714285714285,0.0,42.857142857142854,2,1
http://rbc.com/,15,0,http:,True,False,1,False,2,0,False,ca,Entrust Certification Authority - L1K,8583,True,443,16625,76,85.18518518518519,100.0,100.0,100.0,1,0
http://netflix.com/,19,0,http:,False,False,1,False,2,0,False,ca,DigiCert Secure Site ECC CA-1,6599,True,443,14618,15,100.0,100.0,100.0,100.0,1,0
http://creativeservices.netflix.com/,36,0,http:,False,False,2,False,3,0,False,ca,Cloudflare Inc ECC CA-3,4886,True,443,13335,1,0.0,0.0,0.0,17.647058823529413,0,1
http://devices.netflix.com/,27,0,http:,False,False,2,False,3,0,False,ca,Cloudflare Inc ECC CA-3,4886,True,443,13335,1,22.22222222222222,0.0,18.181818181818183,81.81818181818183,1,1
http://lacounty.netflix.com/,28,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,6,0.0,0.0,0.0,17.647058823529413,0,1
http://ir.netflix.com/,22,0,http:,False,False,2,False,3,0,False,ca,Cloudflare Inc ECC CA-3,4886,True,443,13335,1,0.0,0.0,0.0,11.11111111111111,1,1
http://sherlock.netflix.com/,28,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,6,0.0,0.0,0.0,17.647058823529413,0,1
http://bluray.netflix.com/,26,0,http:,False,False,2,False,3,0,False,ca,DigiCert Secure Site ECC CA-1,6599,True,443,14618,15,100.0,100.0,80.0,100.0,1,1
http://ir.netflix.com/,22,0,http:,False,False,2,False,3,0,False,ca,Cloudflare Inc ECC CA-3,4886,True,443,13335,1,0.0,0.0,0.0,11.11111111111111,1,1
http://qc.netflix.com/,22,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,4886,True,443,13335,1,0.0,0.0,0.0,17.647058823529413,0,1
http://blog.netflix.com/,24,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,1,0.0,0.0,0.0,0.0,0,1
http://originstory.netflix.com/,31,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,6,0.0,0.0,0.0,17.647058823529413,0,1
http://autocomplete.netflix.com/,32,0,http:,False,False,2,False,3,0,False,ca,DigiCert Secure Site ECC CA-1,6599,True,443,14618,15,100.0,100.0,100.0,100.0,1,1
http://megamind.netflix.com/,28,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,6,0.0,0.0,0.0,17.647058823529413,0,1
http://sagawardsfyc.netflix.com/,32,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,6599,True,443,14618,1,0.0,0.0,0.0,11.11111111111111,0,1
http://whitepages.netflix.com/,30,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,6,0.0,0.0,0.0,17.647058823529413,0,1
http://athena.netflix.com/,26,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,6,0.0,0.0,0.0,17.647058823529413,0,1
http://watson.netflix.com/,26,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,8609,True,443,16509,6,0.0,0.0,0.0,17.647058823529413,0,1
http://sagawardsfyc.netflix.com/,32,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,6599,True,443,14618,1,0.0,0.0,0.0,11.11111111111111,0,1
http://tableau.netflix.com/,27,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,6599,True,443,14618,1,0.0,0.0,0.0,17.647058823529413,0,1
http://backlothelp.netflix.com/,31,0,http:,False,False,2,False,3,0,False,ca,DigiCert TLS RSA SHA256 2020 CA1,4886,True,443,13335,5,0.0,0.0,0.0,17.647058823529413,2,1
